ForecastId,ConfirmedCases,Fatalities
9366,30667.0,1533.0
9367,30667.0,1533.0
9368,30667.0,1533.0
9369,30667.0,1533.0
9370,30667.0,1533.0
9371,30667.0,1533.0
9372,30667.0,1533.0
9373,30667.0,1533.0
9374,30667.0,1533.0
9375,221.0,4.0
9376,282.0,4.0
9377,340.0,5.0
9378,426.0,6.0
9379,557.0,7.0
9380,698.0,12.0
9381,751.0,13.0
9382,887.0,16.0
9383,1058.0,19.0
9384,1256.0,24.0
9385,1489.0,29.0
9386,1765.0,35.0
9387,2091.0,42.0
9388,2476.0,52.0
9389,2932.0,63.0
9390,3472.0,76.0
9391,4109.0,93.0
9392,4863.0,112.0
9393,5754.0,137.0
9394,6808.0,166.0
9395,8054.0,202.0
9396,9528.0,245.0
9397,11270.0,297.0
9398,13330.0,361.0
9399,15765.0,439.0
9400,18645.0,533.0
9401,22050.0,647.0
9402,26077.0,786.0
9403,30838.0,955.0
9404,36467.0,1160.0
9405,43123.0,1408.0
9406,50992.0,1710.0
9407,60298.0,2077.0
9408,71301.0,2522.0
9409,71301.0,3063.0
9410,71301.0,3719.0
9411,71301.0,4517.0
9412,71301.0,5485.0
9413,71301.0,6417.0
9414,71301.0,6417.0
9415,71301.0,6417.0
9416,71301.0,6417.0
9417,71301.0,6417.0
9418,45.0,0.0
9419,49.0,0.0
9420,101.0,1.0
9421,131.0,1.0
9422,160.0,1.0
9423,160.0,2.0
9424,184.0,2.0
9425,214.0,2.0
9426,249.0,3.0
9427,289.0,3.0
9428,335.0,3.0
9429,388.0,4.0
9430,450.0,4.0
9431,521.0,5.0
9432,603.0,5.0
9433,699.0,6.0
9434,809.0,7.0
9435,936.0,8.0
9436,1082.0,9.0
9437,1252.0,10.0
9438,1448.0,11.0
9439,1674.0,13.0
9440,1936.0,14.0
9441,2238.0,16.0
9442,2587.0,18.0
9443,2991.0,21.0
9444,3457.0,23.0
9445,3996.0,26.0
9446,4618.0,29.0
9447,5337.0,33.0
9448,6168.0,37.0
9449,7128.0,42.0
9450,8237.0,47.0
9451,9519.0,53.0
9452,9519.0,60.0
9453,9519.0,67.0
9454,9519.0,76.0
9455,9519.0,85.0
9456,9519.0,96.0
9457,9519.0,108.0
9458,9519.0,121.0
9459,9519.0,137.0
9460,9519.0,154.0
9461,5.0,0.0
9462,11.0,0.0
9463,22.0,0.0
9464,24.0,0.0
9465,30.0,0.0
9466,68.0,0.0
9467,68.0,0.0
9468,83.0,0.0
9469,100.0,0.0
9470,121.0,0.0
9471,147.0,0.0
9472,178.0,0.0
9473,215.0,11.0
9474,260.0,13.0
9475,314.0,16.0
9476,379.0,19.0
9477,457.0,23.0
9478,552.0,28.0
9479,666.0,33.0
9480,804.0,40.0
9481,970.0,48.0
9482,1170.0,58.0
9483,1411.0,71.0
9484,1702.0,85.0
9485,2052.0,103.0
9486,2475.0,124.0
9487,2985.0,149.0
9488,3599.0,180.0
9489,4340.0,217.0
9490,5233.0,262.0
9491,6310.0,315.0
9492,7608.0,380.0
9493,9173.0,459.0
9494,11060.0,553.0
9495,11060.0,553.0
9496,11060.0,553.0
9497,11060.0,553.0
9498,11060.0,553.0
9499,11060.0,553.0
9500,11060.0,553.0
9501,11060.0,553.0
9502,11060.0,553.0
9503,11060.0,553.0
9504,1.0,0.0
9505,4.0,0.0
9506,6.0,0.0
9507,7.0,0.0
9508,8.0,0.0
9509,16.0,0.0
9510,19.0,0.0
9511,25.0,0.0
9512,33.0,0.0
9513,43.0,0.0
9514,57.0,0.0
9515,75.0,0.0
9516,98.0,0.0
9517,129.0,0.0
9518,169.0,0.0
9519,221.0,11.0
9520,290.0,15.0
9521,381.0,19.0
9522,499.0,25.0
9523,655.0,33.0
9524,859.0,43.0
9525,1126.0,56.0
9526,1477.0,74.0
9527,1937.0,97.0
9528,2540.0,127.0
9529,3330.0,167.0
9530,4367.0,218.0
9531,5727.0,286.0
9532,7510.0,376.0
9533,9848.0,492.0
9534,12915.0,646.0
9535,16935.0,847.0
9536,22208.0,1110.0
9537,29122.0,1456.0
9538,29122.0,1456.0
9539,29122.0,1456.0
9540,29122.0,1456.0
9541,29122.0,1456.0
9542,29122.0,1456.0
9543,29122.0,1456.0
9544,29122.0,1456.0
9545,29122.0,1456.0
9546,29122.0,1456.0
9547,46.0,0.0
9548,46.0,0.0
9549,46.0,0.0
9550,46.0,0.0
9551,47.0,0.0
9552,47.0,0.0
9553,47.0,0.0
9554,47.0,0.0
9555,47.0,0.0
9556,47.0,0.0
9557,47.0,0.0
9558,48.0,0.0
9559,48.0,0.0
9560,48.0,0.0
9561,48.0,0.0
9562,48.0,0.0
9563,48.0,0.0
9564,48.0,0.0
9565,48.0,0.0
9566,48.0,0.0
9567,49.0,0.0
9568,49.0,0.0
9569,49.0,0.0
9570,49.0,0.0
9571,49.0,0.0
9572,49.0,0.0
9573,49.0,0.0
9574,49.0,0.0
9575,49.0,0.0
9576,49.0,0.0
9577,49.0,0.0
9578,49.0,0.0
9579,50.0,0.0
9580,50.0,0.0
9581,50.0,0.0
9582,50.0,0.0
9583,50.0,0.0
9584,50.0,0.0
9585,50.0,0.0
9586,50.0,0.0
9587,50.0,0.0
9588,50.0,0.0
9589,50.0,0.0
9590,10.0,0.0
9591,10.0,0.0
9592,10.0,0.0
9593,16.0,0.0
9594,22.0,0.0
9595,22.0,0.0
9596,31.0,0.0
9597,38.0,0.0
9598,47.0,0.0
9599,57.0,0.0
9600,70.0,0.0
9601,85.0,0.0
9602,104.0,0.0
9603,127.0,0.0
9604,156.0,0.0
9605,190.0,0.0
9606,232.0,12.0
9607,284.0,14.0
9608,347.0,17.0
9609,423.0,21.0
9610,517.0,26.0
9611,631.0,32.0
9612,771.0,39.0
9613,941.0,47.0
9614,1150.0,57.0
9615,1404.0,70.0
9616,1714.0,86.0
9617,2093.0,105.0
9618,2556.0,128.0
9619,3120.0,156.0
9620,3810.0,191.0
9621,4652.0,233.0
9622,5680.0,284.0
9623,6936.0,347.0
9624,6936.0,347.0
9625,6936.0,347.0
9626,6936.0,347.0
9627,6936.0,347.0
9628,6936.0,347.0
9629,6936.0,347.0
9630,6936.0,347.0
9631,6936.0,347.0
9632,6936.0,347.0
9633,35.0,2.0
9634,50.0,2.0
9635,76.0,3.0
9636,115.0,4.0
9637,155.0,5.0
9638,216.0,6.0
9639,314.0,7.0
9640,453.0,8.0
9641,644.0,10.0
9642,916.0,12.0
9643,1308.0,14.0
9644,1869.0,17.0
9645,2666.0,20.0
9646,3804.0,24.0
9647,5427.0,28.0
9648,7744.0,33.0
9649,11049.0,40.0
9650,15763.0,47.0
9651,22490.0,56.0
9652,32088.0,66.0
9653,45782.0,79.0
9654,65319.0,93.0
9655,93193.0,111.0
9656,132962.0,131.0
9657,189702.0,156.0
9658,270655.0,185.0
9659,386153.0,219.0
9660,550938.0,260.0
9661,786043.0,309.0
9662,1121474.0,366.0
9663,1600046.0,434.0
9664,2282840.0,515.0
9665,3257005.0,611.0
9666,4646879.0,725.0
9667,4646879.0,860.0
9668,4646879.0,1021.0
9669,4646879.0,1211.0
9670,4646879.0,1436.0
9671,4646879.0,1704.0
9672,4646879.0,2021.0
9673,4646879.0,2398.0
9674,4646879.0,2844.0
9675,4646879.0,3374.0
9676,31.0,1.0
9677,42.0,1.0
9678,66.0,1.0
9679,99.0,1.0
9680,121.0,1.0
9681,146.0,1.0
9682,199.0,3.0
9683,261.0,4.0
9684,341.0,5.0
9685,446.0,7.0
9686,583.0,9.0
9687,763.0,12.0
9688,997.0,16.0
9689,1303.0,21.0
9690,1703.0,27.0
9691,2225.0,36.0
9692,2908.0,47.0
9693,3799.0,61.0
9694,4964.0,81.0
9695,6485.0,106.0
9696,8473.0,139.0
9697,11071.0,183.0
9698,14464.0,240.0
9699,18897.0,315.0
9700,24688.0,414.0
9701,32254.0,544.0
9702,42138.0,714.0
9703,52149.0,938.0
9704,62288.0,1232.0
9705,72555.0,1618.0
9706,82948.0,2124.0
9707,93469.0,2790.0
9708,104118.0,3664.0
9709,114894.0,4813.0
9710,114894.0,6321.0
9711,114894.0,8301.0
9712,114894.0,10340.0
9713,114894.0,10340.0
9714,114894.0,10340.0
9715,114894.0,10340.0
9716,114894.0,10340.0
9717,114894.0,10340.0
9718,114894.0,10340.0
9719,21.0,0.0
9720,21.0,0.0
9721,21.0,0.0
9722,21.0,0.0
9723,21.0,0.0
9724,21.0,0.0
9725,21.0,0.0
9726,21.0,0.0
9727,21.0,0.0
9728,21.0,0.0
9729,21.0,0.0
9730,21.0,0.0
9731,21.0,0.0
9732,21.0,0.0
9733,21.0,0.0
9734,21.0,0.0
9735,21.0,0.0
9736,21.0,0.0
9737,21.0,0.0
9738,21.0,0.0
9739,21.0,0.0
9740,21.0,0.0
9741,21.0,0.0
9742,21.0,0.0
9743,21.0,0.0
9744,21.0,0.0
9745,21.0,0.0
9746,21.0,0.0
9747,21.0,0.0
9748,21.0,0.0
9749,21.0,0.0
9750,21.0,0.0
9751,21.0,0.0
9752,21.0,0.0
9753,21.0,0.0
9754,21.0,0.0
9755,21.0,0.0
9756,21.0,0.0
9757,21.0,0.0
9758,21.0,0.0
9759,21.0,0.0
9760,21.0,0.0
9761,21.0,0.0
9762,0.0,0.0
9763,0.0,0.0
9764,0.0,0.0
9765,3.0,0.0
9766,3.0,0.0
9767,3.0,0.0
9768,5.0,0.0
9769,6.0,0.0
9770,7.0,0.0
9771,9.0,0.0
9772,11.0,0.0
9773,13.0,0.0
9774,16.0,0.0
9775,19.0,0.0
9776,23.0,0.0
9777,28.0,0.0
9778,33.0,0.0
9779,40.0,0.0
9780,48.0,0.0
9781,58.0,0.0
9782,70.0,0.0
9783,85.0,0.0
9784,102.0,0.0
9785,123.0,0.0
9786,147.0,0.0
9787,178.0,0.0
9788,214.0,11.0
9789,257.0,13.0
9790,310.0,15.0
9791,373.0,19.0
9792,448.0,22.0
9793,540.0,27.0
9794,649.0,32.0
9795,782.0,39.0
9796,782.0,39.0
9797,782.0,39.0
9798,782.0,39.0
9799,782.0,39.0
9800,782.0,39.0
9801,782.0,39.0
9802,782.0,39.0
9803,782.0,39.0
9804,782.0,39.0
9805,2.0,0.0
9806,2.0,0.0
9807,4.0,0.0
9808,6.0,0.0
9809,7.0,0.0
9810,10.0,0.0
9811,14.0,0.0
9812,19.0,0.0
9813,26.0,0.0
9814,35.0,0.0
9815,48.0,0.0
9816,65.0,0.0
9817,89.0,0.0
9818,121.0,0.0
9819,165.0,0.0
9820,224.0,11.0
9821,305.0,15.0
9822,414.0,21.0
9823,563.0,28.0
9824,766.0,38.0
9825,1042.0,52.0
9826,1417.0,71.0
9827,1928.0,96.0
9828,2622.0,131.0
9829,3565.0,178.0
9830,4849.0,242.0
9831,6595.0,330.0
9832,8969.0,448.0
9833,12199.0,610.0
9834,16590.0,830.0
9835,22563.0,1128.0
9836,30687.0,1534.0
9837,41735.0,2087.0
9838,56761.0,2838.0
9839,56761.0,2838.0
9840,56761.0,2838.0
9841,56761.0,2838.0
9842,56761.0,2838.0
9843,56761.0,2838.0
9844,56761.0,2838.0
9845,56761.0,2838.0
9846,56761.0,2838.0
9847,56761.0,2838.0
9848,0.0,0.0
9849,1.0,0.0
9850,2.0,0.0
9851,5.0,0.0
9852,5.0,0.0
9853,8.0,0.0
9854,9.0,0.0
9855,11.0,0.0
9856,14.0,0.0
9857,17.0,0.0
9858,22.0,0.0
9859,27.0,0.0
9860,33.0,0.0
9861,42.0,0.0
9862,52.0,0.0
9863,64.0,0.0
9864,79.0,0.0
9865,98.0,0.0
9866,122.0,0.0
9867,151.0,0.0
9868,188.0,0.0
9869,233.0,12.0
9870,289.0,14.0
9871,358.0,18.0
9872,444.0,22.0
9873,550.0,28.0
9874,682.0,34.0
9875,845.0,42.0
9876,1048.0,52.0
9877,1299.0,65.0
9878,1610.0,81.0
9879,1996.0,100.0
9880,2475.0,124.0
9881,3068.0,153.0
9882,3068.0,153.0
9883,3068.0,153.0
9884,3068.0,153.0
9885,3068.0,153.0
9886,3068.0,153.0
9887,3068.0,153.0
9888,3068.0,153.0
9889,3068.0,153.0
9890,3068.0,153.0
9891,32.0,0.0
9892,46.0,0.0
9893,64.0,0.0
9894,93.0,0.0
9895,105.0,0.0
9896,161.0,1.0
9897,162.0,1.0
9898,193.0,1.0
9899,231.0,1.0
9900,275.0,1.0
9901,328.0,1.0
9902,390.0,1.0
9903,464.0,1.0
9904,552.0,1.0
9905,656.0,1.0
9906,780.0,1.0
9907,927.0,1.0
9908,1102.0,1.0
9909,1309.0,1.0
9910,1555.0,1.0
9911,1848.0,1.0
9912,2194.0,1.0
9913,2606.0,1.0
9914,3095.0,1.0
9915,3675.0,1.0
9916,4364.0,1.0
9917,5182.0,1.0
9918,6153.0,1.0
9919,7306.0,1.0
9920,8674.0,1.0
9921,10298.0,1.0
9922,12226.0,1.0
9923,14516.0,1.0
9924,17233.0,1.0
9925,17233.0,1.0
9926,17233.0,1.0
9927,17233.0,1.0
9928,17233.0,1.0
9929,17233.0,1.0
9930,17233.0,1.0
9931,17233.0,1.0
9932,17233.0,1.0
9933,17233.0,1.0
9934,13.0,0.0
9935,13.0,0.0
9936,16.0,0.0
9937,20.0,0.0
9938,25.0,1.0
9939,30.0,2.0
9940,39.0,2.0
9941,48.0,2.0
9942,60.0,3.0
9943,74.0,3.0
9944,92.0,4.0
9945,114.0,5.0
9946,141.0,6.0
9947,174.0,7.0
9948,215.0,8.0
9949,266.0,10.0
9950,330.0,11.0
9951,408.0,14.0
9952,504.0,16.0
9953,623.0,19.0
9954,771.0,23.0
9955,953.0,27.0
9956,1178.0,32.0
9957,1457.0,38.0
9958,1801.0,45.0
9959,2227.0,53.0
9960,2754.0,63.0
9961,3405.0,75.0
9962,4209.0,89.0
9963,5204.0,105.0
9964,6434.0,124.0
9965,7955.0,147.0
9966,9836.0,175.0
9967,12160.0,207.0
9968,12160.0,245.0
9969,12160.0,290.0
9970,12160.0,344.0
9971,12160.0,407.0
9972,12160.0,482.0
9973,12160.0,571.0
9974,12160.0,677.0
9975,12160.0,802.0
9976,12160.0,950.0
9977,16.0,0.0
9978,17.0,0.0
9979,17.0,0.0
9980,18.0,0.0
9981,23.0,0.0
9982,23.0,0.0
9983,29.0,0.0
9984,33.0,0.0
9985,37.0,0.0
9986,42.0,0.0
9987,48.0,0.0
9988,54.0,0.0
9989,61.0,0.0
9990,69.0,0.0
9991,78.0,0.0
9992,88.0,0.0
9993,100.0,0.0
9994,113.0,0.0
9995,127.0,0.0
9996,144.0,0.0
9997,162.0,0.0
9998,183.0,0.0
9999,207.0,10.0
10000,233.0,12.0
10001,263.0,13.0
10002,297.0,15.0
10003,334.0,17.0
10004,377.0,19.0
10005,425.0,21.0
10006,480.0,24.0
10007,541.0,27.0
10008,610.0,30.0
10009,688.0,34.0
10010,775.0,39.0
10011,775.0,39.0
10012,775.0,39.0
10013,775.0,39.0
10014,775.0,39.0
10015,775.0,39.0
10016,775.0,39.0
10017,775.0,39.0
10018,775.0,39.0
10019,775.0,39.0
10020,1.0,0.0
10021,5.0,0.0
10022,8.0,1.0
10023,8.0,1.0
10024,11.0,1.0
10025,18.0,1.0
10026,18.0,1.0
10027,22.0,1.0
10028,26.0,1.0
10029,31.0,1.0
10030,36.0,1.0
10031,43.0,1.0
10032,52.0,1.0
10033,62.0,1.0
10034,73.0,1.0
10035,87.0,1.0
10036,103.0,1.0
10037,123.0,1.0
10038,146.0,1.0
10039,173.0,1.0
10040,206.0,1.0
10041,245.0,1.0
10042,290.0,1.0
10043,345.0,1.0
10044,410.0,1.0
10045,486.0,1.0
10046,577.0,1.0
10047,685.0,1.0
10048,814.0,1.0
10049,966.0,1.0
10050,1147.0,1.0
10051,1361.0,1.0
10052,1616.0,1.0
10053,1918.0,1.0
10054,1918.0,1.0
10055,1918.0,1.0
10056,1918.0,1.0
10057,1918.0,1.0
10058,1918.0,1.0
10059,1918.0,1.0
10060,1918.0,1.0
10061,1918.0,1.0
10062,1918.0,1.0
10063,10.0,0.0
10064,14.0,0.0
10065,14.0,0.0
10066,20.0,0.0
10067,21.0,1.0
10068,26.0,1.0
10069,27.0,1.0
10070,31.0,1.0
10071,35.0,1.0
10072,40.0,1.0
10073,45.0,1.0
10074,52.0,1.0
10075,59.0,1.0
10076,67.0,1.0
10077,76.0,1.0
10078,86.0,1.0
10079,97.0,1.0
10080,110.0,1.0
10081,125.0,1.0
10082,142.0,1.0
10083,161.0,1.0
10084,182.0,1.0
10085,207.0,1.0
10086,234.0,1.0
10087,266.0,1.0
10088,301.0,1.0
10089,341.0,1.0
10090,386.0,1.0
10091,438.0,1.0
10092,496.0,1.0
10093,561.0,1.0
10094,636.0,1.0
10095,720.0,1.0
10096,816.0,1.0
10097,816.0,1.0
10098,816.0,1.0
10099,816.0,1.0
10100,816.0,1.0
10101,816.0,1.0
10102,816.0,1.0
10103,816.0,1.0
10104,816.0,1.0
10105,816.0,1.0
10106,19.0,0.0
10107,36.0,0.0
10108,77.0,1.0
10109,91.0,2.0
10110,136.0,3.0
10111,196.0,4.0
10112,257.0,4.0
10113,352.0,5.0
10114,482.0,6.0
10115,659.0,7.0
10116,901.0,8.0
10117,1232.0,10.0
10118,1684.0,12.0
10119,2301.0,14.0
10120,3145.0,16.0
10121,4297.0,20.0
10122,5871.0,23.0
10123,8021.0,28.0
10124,10959.0,33.0
10125,14971.0,39.0
10126,20453.0,46.0
10127,27941.0,55.0
10128,38171.0,65.0
10129,52145.0,78.0
10130,71235.0,92.0
10131,97314.0,110.0
10132,132939.0,130.0
10133,169021.0,155.0
10134,205564.0,184.0
10135,242566.0,218.0
10136,280026.0,259.0
10137,317946.0,307.0
10138,356325.0,365.0
10139,395162.0,433.0
10140,395162.0,515.0
10141,395162.0,611.0
10142,395162.0,726.0
10143,395162.0,862.0
10144,395162.0,1023.0
10145,395162.0,1215.0
10146,395162.0,1442.0
10147,395162.0,1712.0
10148,395162.0,2033.0
10149,0.0,0.0
10150,1.0,0.0
10151,3.0,0.0
10152,12.0,0.0
10153,17.0,0.0
10154,32.0,0.0
10155,42.0,0.0
10156,61.0,0.0
10157,88.0,0.0
10158,127.0,0.0
10159,183.0,0.0
10160,265.0,13.0
10161,382.0,19.0
10162,551.0,28.0
10163,795.0,40.0
10164,1147.0,57.0
10165,1654.0,83.0
10166,2386.0,119.0
10167,3441.0,172.0
10168,4963.0,248.0
10169,7158.0,358.0
10170,10323.0,516.0
10171,14887.0,744.0
10172,21470.0,1073.0
10173,30962.0,1548.0
10174,44651.0,2233.0
10175,64393.0,3220.0
10176,84388.0,4219.0
10177,104638.0,5232.0
10178,125143.0,6257.0
10179,145901.0,7295.0
10180,166915.0,8346.0
10181,188182.0,9409.0
10182,209704.0,10485.0
10183,209704.0,10485.0
10184,209704.0,10485.0
10185,209704.0,10485.0
10186,209704.0,10485.0
10187,209704.0,10485.0
10188,209704.0,10485.0
10189,209704.0,10485.0
10190,209704.0,10485.0
10191,209704.0,10485.0
10192,12.0,0.0
10193,18.0,0.0
10194,26.0,0.0
10195,32.0,0.0
10196,41.0,0.0
10197,60.0,0.0
10198,85.0,0.0
10199,118.0,0.0
10200,164.0,0.0
10201,228.0,11.0
10202,317.0,16.0
10203,441.0,22.0
10204,613.0,31.0
10205,851.0,43.0
10206,1183.0,59.0
10207,1643.0,82.0
10208,2283.0,114.0
10209,3171.0,159.0
10210,4406.0,220.0
10211,6122.0,306.0
10212,8505.0,425.0
10213,11816.0,591.0
10214,16416.0,821.0
10215,22807.0,1140.0
10216,31685.0,1584.0
10217,44020.0,2201.0
10218,61157.0,3058.0
10219,78514.0,3926.0
10220,96092.0,4805.0
10221,113891.0,5695.0
10222,131911.0,6596.0
10223,150152.0,7508.0
10224,168613.0,8431.0
10225,187296.0,9365.0
10226,187296.0,9365.0
10227,187296.0,9365.0
10228,187296.0,9365.0
10229,187296.0,9365.0
10230,187296.0,9365.0
10231,187296.0,9365.0
10232,187296.0,9365.0
10233,187296.0,9365.0
10234,187296.0,9365.0
10235,108.0,0.0
10236,123.0,0.0
10237,138.0,0.0
10238,164.0,0.0
10239,197.0,0.0
10240,218.0,11.0
10241,218.0,11.0
10242,242.0,12.0
10243,268.0,13.0
10244,295.0,15.0
10245,325.0,16.0
10246,359.0,18.0
10247,395.0,20.0
10248,435.0,22.0
10249,478.0,24.0
10250,526.0,26.0
10251,578.0,29.0
10252,635.0,32.0
10253,698.0,35.0
10254,766.0,38.0
10255,841.0,42.0
10256,924.0,46.0
10257,1014.0,51.0
10258,1112.0,56.0
10259,1220.0,61.0
10260,1339.0,67.0
10261,1469.0,73.0
10262,1611.0,81.0
10263,1766.0,88.0
10264,1937.0,97.0
10265,2123.0,106.0
10266,2328.0,116.0
10267,2552.0,128.0
10268,2797.0,140.0
10269,2797.0,140.0
10270,2797.0,140.0
10271,2797.0,140.0
10272,2797.0,140.0
10273,2797.0,140.0
10274,2797.0,140.0
10275,2797.0,140.0
10276,2797.0,140.0
10277,2797.0,140.0
10278,2.0,0.0
10279,16.0,0.0
10280,25.0,0.0
10281,33.0,0.0
10282,53.0,0.0
10283,65.0,0.0
10284,83.0,0.0
10285,109.0,0.0
10286,143.0,0.0
10287,187.0,0.0
10288,244.0,12.0
10289,319.0,16.0
10290,417.0,21.0
10291,545.0,27.0
10292,712.0,36.0
10293,931.0,47.0
10294,1216.0,61.0
10295,1588.0,79.0
10296,2075.0,104.0
10297,2710.0,135.0
10298,3540.0,177.0
10299,4623.0,231.0
10300,6038.0,302.0
10301,7886.0,394.0
10302,10299.0,515.0
10303,13450.0,672.0
10304,17565.0,878.0
10305,21734.0,1087.0
10306,25955.0,1298.0
10307,30230.0,1511.0
10308,34557.0,1728.0
10309,38938.0,1947.0
10310,43372.0,2169.0
10311,47858.0,2393.0
10312,47858.0,2393.0
10313,47858.0,2393.0
10314,47858.0,2393.0
10315,47858.0,2393.0
10316,47858.0,2393.0
10317,47858.0,2393.0
10318,47858.0,2393.0
10319,47858.0,2393.0
10320,47858.0,2393.0
10321,9.0,0.0
10322,14.0,0.0
10323,21.0,0.0
10324,35.0,0.0
10325,54.0,0.0
10326,60.0,0.0
10327,77.0,0.0
10328,99.0,0.0
10329,127.0,0.0
10330,164.0,0.0
10331,211.0,11.0
10332,270.0,14.0
10333,347.0,17.0
10334,445.0,22.0
10335,572.0,29.0
10336,734.0,37.0
10337,941.0,47.0
10338,1207.0,60.0
10339,1549.0,77.0
10340,1987.0,99.0
10341,2549.0,127.0
10342,3269.0,163.0
10343,4193.0,210.0
10344,5378.0,269.0
10345,6898.0,345.0
10346,8847.0,442.0
10347,11347.0,567.0
10348,14553.0,728.0
10349,18665.0,933.0
10350,23938.0,1197.0
10351,30702.0,1535.0
10352,39376.0,1969.0
10353,50501.0,2525.0
10354,64769.0,3238.0
10355,64769.0,3238.0
10356,64769.0,3238.0
10357,64769.0,3238.0
10358,64769.0,3238.0
10359,64769.0,3238.0
10360,64769.0,3238.0
10361,64769.0,3238.0
10362,64769.0,3238.0
10363,64769.0,3238.0
10364,1.0,0.0
10365,1.0,0.0
10366,6.0,0.0
10367,10.0,0.0
10368,13.0,0.0
10369,21.0,0.0
10370,34.0,0.0
10371,54.0,0.0
10372,85.0,0.0
10373,134.0,0.0
10374,211.0,11.0
10375,334.0,17.0
10376,527.0,26.0
10377,831.0,42.0
10378,1312.0,66.0
10379,2070.0,103.0
10380,3266.0,163.0
10381,5154.0,258.0
10382,8134.0,407.0
10383,12835.0,642.0
10384,20253.0,1013.0
10385,31959.0,1598.0
10386,50432.0,2522.0
10387,79581.0,3979.0
10388,125578.0,6279.0
10389,198161.0,9908.0
10390,312696.0,15635.0
10391,428698.0,21435.0
10392,546180.0,27309.0
10393,665138.0,33257.0
10394,785572.0,39279.0
10395,907481.0,45374.0
10396,1030866.0,51543.0
10397,1155726.0,57786.0
10398,1155726.0,57786.0
10399,1155726.0,57786.0
10400,1155726.0,57786.0
10401,1155726.0,57786.0
10402,1155726.0,57786.0
10403,1155726.0,57786.0
10404,1155726.0,57786.0
10405,1155726.0,57786.0
10406,1155726.0,57786.0
10407,1.0,0.0
10408,2.0,0.0
10409,4.0,0.0
10410,5.0,0.0
10411,6.0,0.0
10412,11.0,0.0
10413,18.0,0.0
10414,29.0,0.0
10415,46.0,0.0
10416,72.0,0.0
10417,115.0,0.0
10418,183.0,0.0
10419,292.0,15.0
10420,464.0,23.0
10421,739.0,37.0
10422,1176.0,59.0
10423,1871.0,94.0
10424,2977.0,149.0
10425,4737.0,237.0
10426,7537.0,377.0
10427,11992.0,600.0
10428,19080.0,954.0
10429,30359.0,1518.0
10430,48305.0,2415.0
10431,76859.0,3843.0
10432,122291.0,6115.0
10433,194580.0,9729.0
10434,267795.0,13390.0
10435,341944.0,17097.0
10436,417024.0,20851.0
10437,493036.0,24652.0
10438,569979.0,28499.0
10439,647853.0,32393.0
10440,726658.0,36333.0
10441,726658.0,36333.0
10442,726658.0,36333.0
10443,726658.0,36333.0
10444,726658.0,36333.0
10445,726658.0,36333.0
10446,726658.0,36333.0
10447,726658.0,36333.0
10448,726658.0,36333.0
10449,726658.0,36333.0
10450,1.0,0.0
10451,1.0,0.0
10452,5.0,0.0
10453,7.0,0.0
10454,7.0,0.0
10455,9.0,0.0
10456,11.0,0.0
10457,13.0,0.0
10458,16.0,0.0
10459,20.0,0.0
10460,24.0,0.0
10461,29.0,0.0
10462,35.0,0.0
10463,43.0,0.0
10464,52.0,0.0
10465,63.0,0.0
10466,76.0,0.0
10467,92.0,0.0
10468,112.0,0.0
10469,136.0,0.0
10470,164.0,0.0
10471,199.0,0.0
10472,241.0,12.0
10473,291.0,15.0
10474,353.0,18.0
10475,427.0,21.0
10476,517.0,26.0
10477,625.0,31.0
10478,757.0,38.0
10479,916.0,46.0
10480,1109.0,55.0
10481,1342.0,67.0
10482,1624.0,81.0
10483,1966.0,98.0
10484,1966.0,98.0
10485,1966.0,98.0
10486,1966.0,98.0
10487,1966.0,98.0
10488,1966.0,98.0
10489,1966.0,98.0
10490,1966.0,98.0
10491,1966.0,98.0
10492,1966.0,98.0
10493,10.0,0.0
10494,13.0,0.0
10495,14.0,0.0
10496,17.0,0.0
10497,18.0,0.0
10498,21.0,0.0
10499,24.0,0.0
10500,28.0,0.0
10501,32.0,0.0
10502,37.0,0.0
10503,43.0,0.0
10504,49.0,0.0
10505,57.0,0.0
10506,66.0,0.0
10507,76.0,0.0
10508,88.0,0.0
10509,101.0,0.0
10510,116.0,0.0
10511,134.0,0.0
10512,154.0,0.0
10513,178.0,0.0
10514,205.0,10.0
10515,236.0,12.0
10516,272.0,14.0
10517,313.0,16.0
10518,360.0,18.0
10519,414.0,21.0
10520,477.0,24.0
10521,549.0,27.0
10522,632.0,32.0
10523,728.0,36.0
10524,838.0,42.0
10525,964.0,48.0
10526,1110.0,55.0
10527,1110.0,55.0
10528,1110.0,55.0
10529,1110.0,55.0
10530,1110.0,55.0
10531,1110.0,55.0
10532,1110.0,55.0
10533,1110.0,55.0
10534,1110.0,55.0
10535,1110.0,55.0
10536,14.0,0.0
10537,17.0,0.0
10538,21.0,0.0
10539,24.0,0.0
10540,45.0,1.0
10541,56.0,1.0
10542,56.0,1.0
10543,66.0,1.0
10544,78.0,1.0
10545,92.0,1.0
10546,108.0,1.0
10547,126.0,1.0
10548,149.0,1.0
10549,175.0,1.0
10550,205.0,1.0
10551,240.0,1.0
10552,282.0,1.0
10553,331.0,1.0
10554,388.0,1.0
10555,455.0,1.0
10556,533.0,1.0
10557,625.0,1.0
10558,732.0,1.0
10559,858.0,1.0
10560,1006.0,1.0
10561,1179.0,1.0
10562,1381.0,1.0
10563,1619.0,1.0
10564,1896.0,1.0
10565,2222.0,1.0
10566,2603.0,1.0
